time,low,high,open,close,volumefrom,volumeto
1503432000,4525000,4617500,4617500,4531500,155.12,709229582.85
1503435600,4526000,4593000,4531500,4577500,107.71,492852567.45
1503439200,4532500,4593500,4577500,4532500,131.23,600094128.36
1503442800,4520000,4590000,4532500,4589500,168.21,764494895.22
1503446400,4581000,4593500,4589500,4589500,163.29,749062740.96
1503450000,4550000,4695000,4589500,4670000,586.92,2707764762.15
1503453600,4580500,4700000,4670000,4620000,540.25,2519531543.98
1503457200,4612500,4670000,4620000,4650000,396.56,1838964651.16
1503460800,4615000,4655000,4650000,4644500,229.6,1063927474.77
1503464400,4595000,4649000,4644500,4636000,225.12,1038987661.53
1503468000,4612000,4648500,4636000,4648500,259.6,1202832657.35
1503471600,4620500,4649000,4648500,4640000,223.89,1038414291.06
1503475200,4637000,4700000,4640000,4700000,380.98,1777889851.89
1503478800,4692500,4783500,4700000,4751000,921.48,4382682008.18
1503482400,4751000,4795000,4751000,4779000,289.14,1381769611.07
1503486000,4740000,4779000,4779000,4772000,202.96,967247832.31
1503489600,4760500,4800000,4772000,4767500,256.48,1227144261.04
1503493200,4710000,4767500,4767500,4756000,322.4,1526591614.88
1503496800,4700500,4767500,4756000,4715000,219.88,1039438474.4
1503500400,4700000,4752000,4715000,4750000,132.2,624092539.94
1503504000,4742000,4763000,4750000,4754000,126.15,599580202.15
1503507600,4700000,4768500,4754000,4700000,186.13,881799883.24
1503511200,4680000,4719000,4700000,4684000,72.6,340951897.44
1503514800,4630000,4684500,4684000,4650000,139.11,646883933.94
1503518400,4600000,4690000,4650000,4659000,286.33,1325740832.24
1503522000,4607500,4674500,4659000,4611000,131.82,610146988.87
1503525600,4600000,4679500,4611000,4678500,335.59,1557607444.6
1503529200,4641500,4730000,4678500,4696500,263.39,1237026773.97
1503532800,4670000,4702500,4696500,4688500,132.89,622978563.57
1503536400,4662000,4777500,4688500,4719500,382.9,1806760909.27
1503540000,4690500,4759500,4719500,4702500,256.27,1209118781.52
1503543600,4670000,4719000,4702500,4714500,250.87,1175614664.65
1503547200,4670000,4714500,4714500,4675000,154.62,723469981.47
1503550800,4670500,4693500,4675000,4685000,172.93,809767465.24
1503554400,4662000,4691000,4685000,4662500,149.39,698617642.56
1503558000,4660500,4748500,4662500,4716500,379.41,1786805575.52
1503561600,4715000,4750000,4716500,4736500,296.5,1404648238.54
1503565200,4690000,4737000,4736500,4690000,185.74,875739325.64
1503568800,4680000,4723000,4690000,4712500,185.02,869158045.8
1503572400,4686500,4724500,4712500,4691000,170.5,802546480.06
1503576000,4680500,4710000,4691000,4696500,254.56,1194909118.36
1503579600,4682000,4720000,4696500,4710000,220.39,1036733503.44
1503583200,4702500,4747000,4710000,4735000,262.35,1240378572.93
1503586800,4715000,4749500,4735000,4717500,242.44,1148196736.33
1503590400,4717500,4763000,4717500,4746000,283.71,1346397503.13
1503594000,4727000,4762000,4746000,4741000,94.86,450493291.32
1503597600,4720000,4778000,4741000,4756500,229.79,1091147753.5
1503601200,4747500,4780000,4756500,4779000,165.43,789082972.46
1503604800,4752000,4790000,4779000,4778500,112.99,540169086.26
1503608400,4770500,4799500,4778500,4791000,161.31,771479770.09
1503612000,4791000,4898000,4791000,4898000,673.17,3256250860.29
1503615600,4830000,4950000,4898000,4848000,1006.51,4920251085.05
1503619200,4832000,4940000,4848000,4912000,749.58,3668712838.81
1503622800,4853500,4925500,4912000,4885500,488.75,2395039765.27
1503626400,4876500,4915500,4885500,4890000,339.95,1664219741.11
1503630000,4855000,4893500,4890000,4883000,204.52,998038630.92
1503633600,4865000,4900000,4883000,4879500,175.07,855152969.99
1503637200,4835000,4889500,4879500,4841500,387.43,1880207812.16
1503640800,4840000,4878000,4841500,4869500,224.37,1089599824.27
1503644400,4869500,4890000,4869500,4875000,139.98,682953289.04
1503648000,4871000,4895000,4875000,4889500,111.74,545399642.67
1503651600,4880000,4940000,4889500,4916000,401.79,1974951234.52
1503655200,4891000,4920000,4916000,4891500,202.59,994088143.62
1503658800,4855000,4910000,4891500,4871000,190.19,926916278.06
1503662400,4868000,4898000,4871000,4888500,174.47,852352655.73
1503666000,4885000,4910000,4888500,4907000,95.91,469654730.57
1503669600,4906000,4939500,4907000,4910000,208.04,1023804756.45
1503673200,4906000,4949500,4910000,4945000,322.47,1592291037.14
1503676800,4939500,4965000,4945000,4965000,231.59,1146715770.59
1503680400,4916000,4967000,4965000,4937000,136.62,673982188.21
1503684000,4937000,4959500,4937000,4952000,27.76,137230892.63
1503687600,4885000,4959000,4952000,4885000,84.26,414377528.35
1503691200,4880500,4913000,4885000,4895500,48.31,236489643.58
1503694800,4895500,4928500,4895500,4901500,67.29,330674940.37
1503698400,4898000,4930000,4901500,4927500,92.05,453114652.36
1503702000,4901500,4930000,4927500,4927000,137.87,678313748.7
1503705600,4902000,4929500,4927000,4911000,84.72,416793636.69
1503709200,4879000,4920000,4911000,4895000,233.02,1141927143.41
1503712800,4865000,4895500,4895000,4878500,249.94,1221105684.73
1503716400,4869000,4900000,4878500,4900000,125.88,615504415.95
1503720000,4890000,4919000,4900000,4895500,146.19,717159236.35
1503723600,4890000,4919000,4895500,4919000,145.39,713244339.71
1503727200,4890000,4919000,4919000,4900000,183.55,899658606.14
1503730800,4890000,4915000,4900000,4905000,119.94,588309822.05
1503734400,4900500,4920000,4905000,4905000,157.94,775655626.51
1503738000,4883000,4906500,4905000,4886500,200.9,982730759.7
1503741600,4883500,4900000,4886500,4892000,201.86,987692402.31
1503745200,4885000,4915000,4892000,4913500,248.67,1219489273.83
1503748800,4885000,4913500,4913500,4892500,240.26,1176499816.86
1503752400,4870500,4908500,4892500,4877500,425.72,2082505069.99
1503756000,4861000,4900000,4877500,4870500,251.25,1224666779.39
1503759600,4861000,4899500,4870500,4882500,346.78,1689301923.97
1503763200,4874000,4899500,4882500,4879500,69.05,337067088.92
1503766800,4865000,4884500,4879500,4867000,105.48,513904920.96
1503770400,4866000,4885000,4867000,4878000,28.19,137389190.08
1503774000,4878000,4902500,4878000,4898500,55.15,270083575.75
1503777600,4889500,4907500,4898500,4898500,27.29,133710780.21
1503781200,4898500,4911000,4898500,4908000,48.32,237135323.53
1503784800,4900000,4913000,4908000,4911500,92.86,455747580.1
1503788400,4891500,4915000,4911500,4909000,181.56,891094083.09
1503792000,4895000,4915000,4909000,4908000,170.74,837487111.14
1503795600,4903500,4950000,4908000,4950000,365.16,1799838200.5
1503799200,4930500,4950000,4950000,4936000,296.19,1463109277.09
1503802800,4908000,4937500,4936000,4913000,289.05,1423595135.19
1503806400,4906000,4924000,4913000,4906500,220.45,1083347066.85
1503810000,4890500,4914500,4906500,4900000,192.07,941413530.95
1503813600,4897000,4929000,4900000,4923500,184.95,908718202.55
1503817200,4916500,4931500,4923500,4920500,171.37,844177855.35
1503820800,4915000,4932500,4920500,4920000,198.08,975824741.88
1503824400,4904000,4922000,4920000,4910000,155.04,761898312.06
1503828000,4899000,4911500,4910000,4903500,168.72,827351202.29
1503831600,4900500,4930000,4903500,4915000,308.97,1518784471.24
1503835200,4901500,4920000,4915000,4915500,190.34,935233321.66
1503838800,4901000,4917500,4915500,4910000,157.22,772046910.35
1503842400,4901000,4916500,4910000,4901500,175.22,859727148.5
1503846000,4900000,4914500,4901500,4910500,159.13,780863123.72
1503849600,4901500,4914500,4910500,4911500,71.72,352003129.85
1503853200,4900500,4911500,4911500,4900500,33.05,162006191.53
1503856800,4888000,4910000,4900500,4902000,74.76,366359350.68
1503860400,4875500,4902000,4902000,4889500,35.42,173026101.72
1503864000,4886500,4913500,4889500,4903000,50.41,247286096.45
1503867600,4890500,4916000,4903000,4911500,81.65,400549063.79
1503871200,4881500,4911500,4911500,4887000,146.37,716238430.65
1503874800,4885500,4904500,4887000,4891500,130.7,639320791.98
1503878400,4865000,4891500,4891500,4874500,191.28,932211973.38
1503882000,4865500,4875500,4874500,4870000,274.94,1339146545.83
1503885600,4869000,4884500,4870000,4874000,214.66,1046152715.45
1503889200,4865000,4875000,4874000,4870000,235.47,1146655443.27
1503892800,4780000,4875000,4870000,4840500,656.39,3170324580.83
1503896400,4817500,4855500,4840500,4832500,168.61,814942124.02
1503900000,4817000,4849000,4832500,4846000,230.09,1112532461.26
1503903600,4836000,4858500,4846000,4842500,225.01,1090233894.12
1503907200,4821000,4860000,4842500,4827000,333.94,1616423429.9
1503910800,4816000,4885500,4827000,4878500,629.39,3045930404.56
1503914400,4850000,4888000,4878500,4888000,305.73,1489296771.37
1503918000,4870500,4895000,4888000,4875000,250.02,1221284001.1
1503921600,4861500,4890000,4875000,4867000,223.93,1092110557.62
1503925200,4861000,4885000,4867000,4884500,178.26,868669111.14
1503928800,4880500,4893000,4884500,4880500,135.88,664060932.79
1503932400,4850500,4886500,4880500,4867000,148.15,722077124.35
1503936000,4862000,4895000,4867000,4889500,205.14,1001751963.36
1503939600,4852500,4896000,4889500,4866000,190.69,928973080.26
1503943200,4840000,4875000,4866000,4859000,147.52,716106265.57
1503946800,4852000,4876000,4859000,4862000,25.69,125027972.26
1503950400,4854000,4875000,4862000,4863000,58.38,284020113.57
1503954000,4850000,4897500,4863000,4897500,131.66,641599562.53
1503957600,4883000,4910000,4897500,4884000,302.9,1483928547.12
1503961200,4880000,4915000,4884000,4911000,178.71,876002206.95
1503964800,4886500,4917000,4911000,4907000,189.22,928840105.32
1503968400,4903000,4914500,4907000,4908000,129.97,638108356.93
1503972000,4904500,4913500,4908000,4910000,116.7,572996257.7
1503975600,4906000,4935000,4910000,4924000,419.75,2066249614.66
1503979200,4918000,4930000,4924000,4929000,99.4,489589558.91
1503982800,4910000,4929000,4929000,4916000,152.22,748646661.71
1503986400,4903000,4916000,4916000,4907000,161.13,791031843.21
1503990000,4900000,4916000,4907000,4900000,184.31,904836929.24
1503993600,4894500,4916500,4900000,4907000,136.86,671779974.46
1503997200,4880000,4908000,4907000,4894000,244.43,1195487253.24
1504000800,4883000,4900000,4894000,4894000,153.47,750373000.59
1504004400,4887000,4919500,4894000,4916500,260.46,1277667928.39
1504008000,4905000,4930000,4916500,4930000,172.9,850268779.04
1504011600,4930000,5078000,4930000,5069000,1564.18,7823066217.38
1504015200,5020000,5073000,5069000,5043000,814.91,4115384673.74
1504018800,5037000,5079000,5043000,5068500,396.26,2004269038.01
1504022400,5040000,5070500,5068500,5053500,245.87,1243195461.35
1504026000,5021000,5054500,5053500,5037000,160.69,809271856.96
1504029600,5031500,5079000,5037000,5040000,120.72,610708236.61
1504033200,5038500,5080000,5040000,5080000,81.43,412375871.23
1504036800,5072500,5100000,5080000,5093000,233.89,1191812316.62
1504040400,5086500,5140000,5093000,5128000,255.34,1304918017.05
1504044000,5090500,5134000,5128000,5111000,415.71,2123811733.08
1504047600,5097000,5150000,5111000,5097000,219.28,1124556441
1504051200,5062000,5128500,5097000,5128500,206.19,1050708136.82
1504054800,5121500,5150000,5128500,5150000,320.69,1648307430.02
1504058400,5130000,5150000,5150000,5136500,175.39,902025195.48
1504062000,5128500,5139000,5136500,5133500,150.79,773920992.62
1504065600,5131000,5159000,5133500,5140500,306.75,1578412117.65
1504069200,5132000,5157000,5140500,5153500,236.68,1217260327.93
1504072800,5144000,5166500,5153500,5155000,287.27,1481669400.41
1504076400,5101000,5160000,5155000,5108500,252.12,1295395107.75
1504080000,5084500,5136000,5108500,5094500,220.82,1127496244.84
1504083600,5026000,5094500,5094500,5026000,381.09,1930961078.15
1504087200,4972000,5039500,5026000,5033000,314.72,1575905730.89
1504090800,5026000,5069500,5033000,5052000,329.03,1661296899.07
1504094400,5048000,5099000,5052000,5095000,151.75,769458219.46
1504098000,5080000,5100000,5095000,5086500,110.41,562069913.09
1504101600,5050000,5090000,5086500,5056000,90.43,458540989.1
1504105200,5040500,5069500,5056000,5045500,92.83,469133546.73
1504108800,5043000,5088000,5045500,5082500,67.46,341674370.71
1504112400,5070000,5088000,5082500,5075000,31.11,157902068.64
1504116000,5061500,5075000,5075000,5070000,17.1,86697926.46
1504119600,5061000,5079500,5070000,5067000,19.97,101168594.13
1504123200,5053500,5079500,5067000,5079500,20.72,104860056.54
1504126800,5063000,5087500,5079500,5063000,30.9,156845688.03
1504130400,5063000,5083000,5063000,5075500,52.88,268414529.21
1504134000,5063500,5079500,5075500,5066000,85.93,435798716.26
1504137600,5050000,5080500,5066000,5076000,138.59,701776726.68
1504141200,5076000,5115000,5076000,5105000,236.97,1208219539.79
1504144800,5092500,5129500,5105000,5122000,178.42,912309104.55
1504148400,5114000,5132500,5122000,5114000,179.72,920738166.25
1504152000,5100500,5129000,5114000,5105000,89.33,456704876.68
1504155600,5090000,5120000,5105000,5120000,186.58,953015460.89
1504159200,5094500,5125000,5120000,5098000,198.77,1016121187.22
1504162800,5092000,5104000,5098000,5098500,131.95,672572093.12
1504166400,5098500,5115000,5098500,5113000,119.28,609393008.15
1504170000,5103000,5115000,5113000,5108000,135.16,690697861.26
1504173600,5106000,5139000,5108000,5137500,200.83,1028401265.33
1504177200,5137500,5159500,5137500,5158500,240.74,1239284985.83
1504180800,5143000,5160000,5158500,5157000,162.72,838645983.8
1504184400,5157000,5213000,5157000,5196000,391.01,2026520111.08
1504188000,5161500,5197000,5196000,5187500,347.89,1801816185.6
1504191600,5165000,5190000,5187500,5178500,242.62,1256261542.59
1504195200,5176500,5209000,5178500,5196000,155.73,808894448.89
1504198800,5180500,5196000,5196000,5190500,55,285442243.71
1504202400,5190000,5200000,5190500,5199000,32.16,167108200.53
1504206000,5182500,5214000,5199000,5191500,57.22,297611085.7
1504209600,5189000,5225000,5191500,5211000,66.43,345942193.66
1504213200,5194000,5232000,5211000,5199000,122.25,637242060.49
1504216800,5185500,5205000,5199000,5190000,77.09,400387886.95
1504220400,5180500,5197000,5190000,5187500,94.17,488360501.81
1504224000,5187000,5234500,5187500,5228500,186.63,971640028.89
1504227600,5216500,5235500,5228500,5228000,216.05,1129046974.36
1504231200,5200000,5228000,5228000,5218000,176.72,920542786.51
1504234800,5205000,5220000,5218000,5208000,187.31,976044462.11
1504238400,5190000,5210000,5208000,5190500,229.77,1195053399.02
1504242000,5189500,5209000,5190500,5198000,140.5,730057279.95
1504245600,5181000,5220000,5198000,5218000,245.46,1276224956.53
1504249200,5217000,5240000,5218000,5236500,236.44,1236186834.19
1504252800,5236000,5300000,5236500,5292000,443.8,2340161614.05
1504256400,5280500,5299000,5292000,5296000,178.9,946263784.9
1504260000,5285500,5308000,5296000,5299000,256.25,1357542813.39
1504263600,5238500,5300000,5299000,5247000,301.59,1589599946.96
1504267200,5224000,5297000,5247000,5289500,306.6,1614339586.81
1504270800,5250000,5299000,5289500,5255000,299.37,1580796541.28
1504274400,5240000,5269500,5255000,5241500,224.76,1180698156.86
1504278000,5241000,5269000,5241500,5246500,116.77,613623604.55
1504281600,5216000,5259000,5246500,5221000,229.1,1198548874.36
1504285200,5210500,5239000,5221000,5218000,158.03,824830020.98
1504288800,5214000,5253500,5218000,5235000,122.57,641896592.36
1504292400,5231000,5253500,5235000,5252000,90.32,473761667.92
1504296000,5251000,5295000,5252000,5280000,169.52,895071089.72
1504299600,5270500,5289500,5280000,5276500,80.05,422687479.69
1504303200,5272000,5304000,5276500,5304000,147.18,778934693
1504306800,5304000,5355500,5304000,5352000,350.55,1868112878.04
1504310400,5349500,5419500,5352000,5415500,491.56,2643581093.2
1504314000,5415500,5471000,5415500,5459500,500.23,2723631353.61
1504317600,5350000,5499000,5459500,5425000,597.25,3247823480.8
1504321200,5301500,5429000,5425000,5340500,636.36,3409457697.79
1504324800,5332500,5379000,5340500,5365000,165.94,889259603.7
1504328400,5050000,5366500,5365000,5053000,973.44,5054965412.03
1504332000,5025500,5236000,5053000,5230000,936.47,4842335598.41
1504335600,5195000,5309500,5230000,5254500,440.3,2309920813.53
1504339200,5121000,5254500,5254500,5200500,456.57,2363512640.17
1504342800,5110000,5207000,5200500,5159000,277.23,1427236471.9
1504346400,5141000,5213500,5159000,5213500,218.22,1128964891.42
1504350000,5180500,5229500,5213500,5184500,198.7,1034233014.06
1504353600,5110000,5209500,5184500,5152500,204.89,1057051804.83
1504357200,5130500,5184500,5152500,5177500,143.51,740856084.5
1504360800,5001000,5177500,5177500,5055000,472.55,2393896649.81
1504364400,4911500,5055000,5055000,5035500,782.26,3906689526.51
1504368000,4969000,5037500,5035500,4970000,268.7,1344363981.29
1504371600,4960500,5024000,4970000,5011500,115.21,575293965.09
1504375200,4994000,5044000,5011500,4994000,88.53,444719564.21
1504378800,4970500,5015000,4994000,4997000,43.81,218702163.61
1504382400,4911500,5009000,4997000,4918000,156.85,776223031.64
1504386000,4885000,4949500,4918000,4918000,289.82,1423369714.17
1504389600,4910000,5069500,4918000,4980000,293.43,1468979156.22
1504393200,4978000,5120000,4980000,5101500,153.64,775406493.74
1504396800,5101500,5199500,5101500,5157500,245.89,1269100557.06
1504400400,5090500,5166000,5157500,5101500,153.99,789167490.53
1504404000,5060500,5109500,5101500,5092000,137.19,697873038.87
